TITLE     = "Periodic hill 257x129"
VARIABLES = "x corner"
"y corner"
ZONE T="I257_J129_g3.60_a0.5"
 I=257, J=129, K=1,F=POINT
DT=(DOUBLE DOUBLE )
  3.198157453724255E-02  9.865779606005822E-03
  3.280113643282512E-02  9.246163174666502E-03
  3.362580157775705E-02  8.630015353071485E-03
  3.445570019656947E-02  8.019344104858868E-03
  3.529082050485677E-02  7.416664776977175E-03
  3.613111158392052E-02  6.824576327774075E-03
  3.697678512983659E-02  6.245367191746918E-03
  3.782797657139876E-02  5.681479575381687E-03
  3.868406801931943E-02  5.136631397136276E-03
  3.954535752423011E-02  4.613230677660219E-03
  4.041253534805866E-02  4.113816944146639E-03
  4.128596523062438E-02  3.640638251454646E-03
  4.216500798298217E-02  3.195362968357429E-03
  4.304978669231278E-02  2.778586808152869E-03
  4.394112516385692E-02  2.390542699712801E-03
